Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
Nauru,NRU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Nauru,NRU,Trade (% of GDP),NE.TRD.GNFS.ZS,167.5395697
Nauru,NRU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.9
Nepal,NPL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.579560737
Nepal,NPL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1113.554623
Nepal,NPL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,519.9506041
Nepal,NPL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.451
Nepal,NPL,Trade (% of GDP),NE.TRD.GNFS.ZS,48.97340148
Nepal,NPL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Netherlands,NLD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,7.512052156
Netherlands,NLD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,51777.54316
Netherlands,NLD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3570.12032
Netherlands,NLD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,92.886
Netherlands,NLD,Trade (% of GDP),NE.TRD.GNFS.ZS,184.1074843
Netherlands,NLD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
New Caledonia,NCL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,20.48529724
New Caledonia,NCL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
New Caledonia,NCL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
New Caledonia,NCL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,72.325
New Caledonia,NCL,Trade (% of GDP),NE.TRD.GNFS.ZS,..
New Caledonia,NCL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.6
New Zealand,NZL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,6.761818217
New Zealand,NZL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,42668.04202
New Zealand,NZL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3738.465021
New Zealand,NZL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.884
New Zealand,NZL,Trade (% of GDP),NE.TRD.GNFS.ZS,53.47616277
New Zealand,NZL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Nicaragua,NIC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.802908603
Nicaragua,NIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2175.738991
Nicaragua,NIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,608.2455467
Nicaragua,NIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.556
Nicaragua,NIC,Trade (% of GDP),NE.TRD.GNFS.ZS,115.4546787
Nicaragua,NIC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Niger,NER,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.114767822
Niger,NER,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,566.797963
Niger,NER,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,162.0458659
Niger,NER,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.894
Niger,NER,Trade (% of GDP),NE.TRD.GNFS.ZS,52.80614843
Niger,NER,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Nigeria,NGA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.583043144
Nigeria,NGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2398.986228
Nigeria,NGA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,333.0607296
Nigeria,NGA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.521
Nigeria,NGA,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Nigeria,NGA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
North Macedonia,MKD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,4.577138764
North Macedonia,MKD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6250.62721
North Macedonia,MKD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1476.135426
North Macedonia,MKD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.118
North Macedonia,MKD,Trade (% of GDP),NE.TRD.GNFS.ZS,166.1473574
North Macedonia,MKD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Northern Mariana Islands,MNP,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0
Northern Mariana Islands,MNP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,19461.86111
Northern Mariana Islands,MNP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Northern Mariana Islands,MNP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.983
Northern Mariana Islands,MNP,Trade (% of GDP),NE.TRD.GNFS.ZS,93.15693431
Northern Mariana Islands,MNP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.5
Norway,NOR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,8.164717442
Norway,NOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,79620.16355
Norway,NOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4651.486708
Norway,NOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,83.664
Norway,NOR,Trade (% of GDP),NE.TRD.GNFS.ZS,82.60947984
Norway,NOR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Oman,OMN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,19.23172381
Oman,OMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18792.44606
Oman,OMN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5867.320056
Oman,OMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,87.75
Oman,OMN,Trade (% of GDP),NE.TRD.GNFS.ZS,105.7450093
Oman,OMN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Pakistan,PAK,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.897331151
Pakistan,PAK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1642.28067
Pakistan,PAK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,470.7234965
Pakistan,PAK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.731
Pakistan,PAK,Trade (% of GDP),NE.TRD.GNFS.ZS,33.03135348
Pakistan,PAK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Palau,PLW,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,78.72627963
Palau,PLW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,12129.80098
Palau,PLW,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Palau,PLW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.956
Palau,PLW,Trade (% of GDP),NE.TRD.GNFS.ZS,87.73756207
Palau,PLW,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.9
Panama,PAN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.726361937
Panama,PAN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15917.42754
Panama,PAN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1062.699256
Panama,PAN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.141
Panama,PAN,Trade (% of GDP),NE.TRD.GNFS.ZS,93.68717875
Panama,PAN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Papua New Guinea,PNG,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.569685752
Papua New Guinea,PNG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2467.234888
Papua New Guinea,PNG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Papua New Guinea,PNG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,13.582
Papua New Guinea,PNG,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Papua New Guinea,PNG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,54.6
Paraguay,PRY,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.209783825
Paraguay,PRY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6218.197907
Paraguay,PRY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1044.985068
Paraguay,PRY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.818
Paraguay,PRY,Trade (% of GDP),NE.TRD.GNFS.ZS,73.73790502
Paraguay,PRY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Peru,PER,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.703078538
Peru,PER,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6667.516956
Peru,PER,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,826.7056467
Peru,PER,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.708
Peru,PER,Trade (% of GDP),NE.TRD.GNFS.ZS,57.29697596
Peru,PER,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Philippines,PHL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.321805599
Philippines,PHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3577.701366
Philippines,PHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,550.793804
Philippines,PHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.977
Philippines,PHL,Trade (% of GDP),NE.TRD.GNFS.ZS,72.42968361
Philippines,PHL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Poland,POL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,8.616969824
Poland,POL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,17303.64494
Poland,POL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2798.007746
Poland,POL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.134
Poland,POL,Trade (% of GDP),NE.TRD.GNFS.ZS,123.0213329
Poland,POL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Portugal,PRT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.785455552
Portugal,PRT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,22042.86821
Portugal,PRT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1949.864961
Portugal,PRT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.381
Portugal,PRT,Trade (% of GDP),NE.TRD.GNFS.ZS,101.3641473
Portugal,PRT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Puerto Rico (US),PRI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.923249228
Puerto Rico (US),PRI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,29643.74089
Puerto Rico (US),PRI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Puerto Rico (US),PRI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,93.61
Puerto Rico (US),PRI,Trade (% of GDP),NE.TRD.GNFS.ZS,98.25866517
Puerto Rico (US),PRI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2.5
Qatar,QAT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,44.6800608
Qatar,QAT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,64315.62636
Qatar,QAT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,16683.66361
Qatar,QAT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,99.318
Qatar,QAT,Trade (% of GDP),NE.TRD.GNFS.ZS,100.2136472
Qatar,QAT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Romania,ROU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.988859596
Romania,ROU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,12114.87151
Romania,ROU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1655.23819
Romania,ROU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.489
Romania,ROU,Trade (% of GDP),NE.TRD.GNFS.ZS,93.62156249
Romania,ROU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Russian Federation,RUS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,14.0403956
Russian Federation,RUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10119.0625
Russian Federation,RUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5601.084351
Russian Federation,RUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.126
Russian Federation,RUS,Trade (% of GDP),NE.TRD.GNFS.ZS,42.78278643
Russian Federation,RUS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Rwanda,RWA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.118833524
Rwanda,RWA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,948.4136876
Rwanda,RWA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,372.9914024
Rwanda,RWA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.721
Rwanda,RWA,Trade (% of GDP),NE.TRD.GNFS.ZS,61.1450795
Rwanda,RWA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,79.9
Samoa,WSM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.103957521
Samoa,WSM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3710.624627
Samoa,WSM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Samoa,WSM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.616
Samoa,WSM,Trade (% of GDP),NE.TRD.GNFS.ZS,64.98318033
Samoa,WSM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,35.9
San Marino,SMR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
San Marino,SMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,51277.3461
San Marino,SMR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
San Marino,SMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,97.732
San Marino,SMR,Trade (% of GDP),NE.TRD.GNFS.ZS,370.4360718
San Marino,SMR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Sao Tome and Principe,STP,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.905415258
Sao Tome and Principe,STP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1403.233567
Sao Tome and Principe,STP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Sao Tome and Principe,STP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.755
Sao Tome and Principe,STP,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Sao Tome and Principe,STP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,42.5
Saudi Arabia,SAU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,18.81129406
Saudi Arabia,SAU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,26706.91793
Saudi Arabia,SAU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,7529.601031
Saudi Arabia,SAU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,84.729
Saudi Arabia,SAU,Trade (% of GDP),NE.TRD.GNFS.ZS,56.82416477
Saudi Arabia,SAU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Senegal,SEN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.700103557
Senegal,SEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1433.199188
Senegal,SEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,315.9659328
Senegal,SEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.086
Senegal,SEN,Trade (% of GDP),NE.TRD.GNFS.ZS,79.59982165
Senegal,SEN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Serbia,SRB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
Serbia,SRB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7857.403271
Serbia,SRB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2440.916585
Serbia,SRB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.873
Serbia,SRB,Trade (% of GDP),NE.TRD.GNFS.ZS,131.9376424
Serbia,SRB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Seychelles,SYC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,10.03103155
Seychelles,SYC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15869.67388
Seychelles,SYC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Seychelles,SYC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.396
Seychelles,SYC,Trade (% of GDP),NE.TRD.GNFS.ZS,189.8268354
Seychelles,SYC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.9
Sierra Leone,SLE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.133251869
Sierra Leone,SLE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1077.088845
Sierra Leone,SLE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Sierra Leone,SLE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.831
Sierra Leone,SLE,Trade (% of GDP),NE.TRD.GNFS.ZS,45.03309182
Sierra Leone,SLE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,71.6
Singapore,SGP,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,9.89125109
Singapore,SGP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,68218.80533
Singapore,SGP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5785.043673
Singapore,SGP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Singapore,SGP,Trade (% of GDP),NE.TRD.GNFS.ZS,332.3495678
Singapore,SGP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Sint Maarten (Dutch part),SXM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
Sint Maarten (Dutch part),SXM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,32316.87215
Sint Maarten (Dutch part),SXM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Sint Maarten (Dutch part),SXM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Sint Maarten (Dutch part),SXM,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Sint Maarten (Dutch part),SXM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
Slovak Republic,SVK,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,6.545512387
Slovak Republic,SVK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18952.44529
Slovak Republic,SVK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3089.145746
Slovak Republic,SVK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.909
Slovak Republic,SVK,Trade (% of GDP),NE.TRD.GNFS.ZS,203.9289682
Slovak Republic,SVK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Slovenia,SVN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,6.217531945
Slovenia,SVN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,25276.93591
Slovenia,SVN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3045.944586
Slovenia,SVN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.751
Slovenia,SVN,Trade (% of GDP),NE.TRD.GNFS.ZS,186.219595
Slovenia,SVN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Solomon Islands,SLB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.518522122
Solomon Islands,SLB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1932.789668
Solomon Islands,SLB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Solomon Islands,SLB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.584
Solomon Islands,SLB,Trade (% of GDP),NE.TRD.GNFS.ZS,78.03593096
Solomon Islands,SLB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,50.1
"Somalia, Fed. Rep.",SOM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.048657736
"Somalia, Fed. Rep.",SOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,460.2996458
"Somalia, Fed. Rep.",SOM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
"Somalia, Fed. Rep.",SOM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.324
"Somalia, Fed. Rep.",SOM,Trade (% of GDP),NE.TRD.GNFS.ZS,90.75989116
"Somalia, Fed. Rep.",SOM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,95.4
South Africa,ZAF,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,6.563286881
South Africa,ZAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5783.860904
South Africa,ZAF,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1938.306447
South Africa,ZAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.335
South Africa,ZAF,Trade (% of GDP),NE.TRD.GNFS.ZS,64.78300213
South Africa,ZAF,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
South Sudan,SSD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
South Sudan,SSD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
South Sudan,SSD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,69.04336461
South Sudan,SSD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.846
South Sudan,SSD,Trade (% of GDP),NE.TRD.GNFS.ZS,..
South Sudan,SSD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Spain,ESP,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,4.92760845
Spain,ESP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,28152.46615
Spain,ESP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2408.928115
Spain,ESP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.304
Spain,ESP,Trade (% of GDP),NE.TRD.GNFS.ZS,78.62756246
Spain,ESP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Sri Lanka,LKA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.900779947
Sri Lanka,LKA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4033.145615
Sri Lanka,LKA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,473.9208256
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.026
Sri Lanka,LKA,Trade (% of GDP),NE.TRD.GNFS.ZS,46.68260802
Sri Lanka,LKA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
St. Kitts and Nevis,KNA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.412811236
St. Kitts and Nevis,KNA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,21024.44721
St. Kitts and Nevis,KNA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
St. Kitts and Nevis,KNA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.991
St. Kitts and Nevis,KNA,Trade (% of GDP),NE.TRD.GNFS.ZS,..
St. Kitts and Nevis,KNA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.5
St. Lucia,LCA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.572874075
St. Lucia,LCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11224.28995
St. Lucia,LCA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
St. Lucia,LCA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.05
St. Lucia,LCA,Trade (% of GDP),NE.TRD.GNFS.ZS,..
St. Lucia,LCA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.7
St. Martin (French part),MAF,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
