Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
Mozambique,MOZ,Trade (% of GDP),NE.TRD.GNFS.ZS,135.279578416991
Mozambique,MOZ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Myanmar,MMR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.602575075776013
Myanmar,MMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1174.76697945755
Myanmar,MMR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,399.521185214539
Myanmar,MMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.771
Myanmar,MMR,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Myanmar,MMR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Namibia,NAM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.47242134201163
Namibia,NAM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3905.55135201003
Namibia,NAM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,692.461356441068
Namibia,NAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.956
Namibia,NAM,Trade (% of GDP),NE.TRD.GNFS.ZS,99.2625547753262
Namibia,NAM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Nauru,NRU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0
Nauru,NRU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8460.34773930659
Nauru,NRU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Nauru,NRU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Nauru,NRU,Trade (% of GDP),NE.TRD.GNFS.ZS,167.539569662011
Nauru,NRU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.9
Nepal,NPL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.579560737389147
Nepal,NPL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1113.55462341223
Nepal,NPL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,519.950604103483
Nepal,NPL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.451
Nepal,NPL,Trade (% of GDP),NE.TRD.GNFS.ZS,48.9734014799428
Nepal,NPL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Netherlands,NLD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,7.51205215620241
Netherlands,NLD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,51777.5431588864
Netherlands,NLD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3570.12031994399
Netherlands,NLD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,92.886
Netherlands,NLD,Trade (% of GDP),NE.TRD.GNFS.ZS,184.107484252682
Netherlands,NLD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
New Caledonia,NCL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,20.4852972419486
New Caledonia,NCL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
New Caledonia,NCL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
New Caledonia,NCL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,72.325
New Caledonia,NCL,Trade (% of GDP),NE.TRD.GNFS.ZS,..
New Caledonia,NCL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.6
New Zealand,NZL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,6.76181821734967
New Zealand,NZL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,42668.0420243621
New Zealand,NZL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3738.46502118256
New Zealand,NZL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.884
New Zealand,NZL,Trade (% of GDP),NE.TRD.GNFS.ZS,53.4761627655817
New Zealand,NZL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Nicaragua,NIC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.802908602938139
Nicaragua,NIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2175.73899144405
Nicaragua,NIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,608.245546712747
Nicaragua,NIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.556
Nicaragua,NIC,Trade (% of GDP),NE.TRD.GNFS.ZS,115.454678712865
Nicaragua,NIC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Niger,NER,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.114767821536472
Niger,NER,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,566.797962983866
Niger,NER,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,162.045865914287
Niger,NER,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.894
Niger,NER,Trade (% of GDP),NE.TRD.GNFS.ZS,52.8061484329409
Niger,NER,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Nigeria,NGA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.583043144043661
Nigeria,NGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2398.98622787065
Nigeria,NGA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,333.060729584941
Nigeria,NGA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.521
Nigeria,NGA,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Nigeria,NGA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
North Macedonia,MKD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,4.57713876417253
North Macedonia,MKD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6250.62720952063
North Macedonia,MKD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1476.13542564094
North Macedonia,MKD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.118
North Macedonia,MKD,Trade (% of GDP),NE.TRD.GNFS.ZS,166.147357379878
North Macedonia,MKD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Northern Mariana Islands,MNP,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0
Northern Mariana Islands,MNP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,19461.8611129744
Northern Mariana Islands,MNP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Northern Mariana Islands,MNP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.983
Northern Mariana Islands,MNP,Trade (% of GDP),NE.TRD.GNFS.ZS,93.1569343065693
Northern Mariana Islands,MNP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.5
Norway,NOR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,8.16471744198
Norway,NOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,79620.1635455079
Norway,NOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4651.48670758657
Norway,NOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,83.664
Norway,NOR,Trade (% of GDP),NE.TRD.GNFS.ZS,82.6094798361389
Norway,NOR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Oman,OMN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,19.2317238119278
Oman,OMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18792.4460565306
Oman,OMN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5867.32005628854
Oman,OMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,87.75
Oman,OMN,Trade (% of GDP),NE.TRD.GNFS.ZS,105.745009280655
Oman,OMN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Pakistan,PAK,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.897331150923768
Pakistan,PAK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1642.28066974826
Pakistan,PAK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,470.723496524025
Pakistan,PAK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.731
Pakistan,PAK,Trade (% of GDP),NE.TRD.GNFS.ZS,33.031353478032
Pakistan,PAK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Palau,PLW,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,78.7262796328622
Palau,PLW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,12129.8009823299
Palau,PLW,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Palau,PLW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.956
Palau,PLW,Trade (% of GDP),NE.TRD.GNFS.ZS,87.7375620669108
Palau,PLW,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.9
Panama,PAN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.72636193686882
Panama,PAN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15917.427539403
Panama,PAN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1062.69925631817
Panama,PAN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.141
Panama,PAN,Trade (% of GDP),NE.TRD.GNFS.ZS,93.687178754867
Panama,PAN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Papua New Guinea,PNG,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.569685751554247
Papua New Guinea,PNG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2467.23488790877
Papua New Guinea,PNG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Papua New Guinea,PNG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,13.582
Papua New Guinea,PNG,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Papua New Guinea,PNG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,54.6
Paraguay,PRY,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.2097838254889
Paraguay,PRY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6218.19790694024
Paraguay,PRY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1044.98506765929
Paraguay,PRY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.818
Paraguay,PRY,Trade (% of GDP),NE.TRD.GNFS.ZS,73.7379050218533
Paraguay,PRY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Peru,PER,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.70307853776252
Peru,PER,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6667.51695632036
Peru,PER,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,826.705646687846
Peru,PER,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.708
Peru,PER,Trade (% of GDP),NE.TRD.GNFS.ZS,57.2969759649721
Peru,PER,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Philippines,PHL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.32180559851978
Philippines,PHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3577.70136573244
Philippines,PHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,550.793803994865
Philippines,PHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.977
Philippines,PHL,Trade (% of GDP),NE.TRD.GNFS.ZS,72.4296836107599
Philippines,PHL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Poland,POL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,8.61696982400266
Poland,POL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,17303.64494323
Poland,POL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2798.00774623397
Poland,POL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.134
Poland,POL,Trade (% of GDP),NE.TRD.GNFS.ZS,123.021332860345
Poland,POL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Portugal,PRT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.78545555192225
Portugal,PRT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,22042.8682074432
Portugal,PRT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1949.86496103932
Portugal,PRT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.381
Portugal,PRT,Trade (% of GDP),NE.TRD.GNFS.ZS,101.364147310434
Portugal,PRT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Puerto Rico (US),PRI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.92324922821607
Puerto Rico (US),PRI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,29643.7408907829
Puerto Rico (US),PRI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Puerto Rico (US),PRI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,93.61
Puerto Rico (US),PRI,Trade (% of GDP),NE.TRD.GNFS.ZS,98.2586651698776
Puerto Rico (US),PRI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2.5
Qatar,QAT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,44.6800607977999
Qatar,QAT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,64315.6263643699
Qatar,QAT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,16683.663609726
Qatar,QAT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,99.318
Qatar,QAT,Trade (% of GDP),NE.TRD.GNFS.ZS,100.213647199618
Qatar,QAT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Romania,ROU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.98885959641341
Romania,ROU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,12114.8715109948
Romania,ROU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1655.23818974845
Romania,ROU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.489
Romania,ROU,Trade (% of GDP),NE.TRD.GNFS.ZS,93.6215624887545
Romania,ROU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Russian Federation,RUS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,14.0403956038084
Russian Federation,RUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10119.0625
Russian Federation,RUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5601.08435085175
Russian Federation,RUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.126
Russian Federation,RUS,Trade (% of GDP),NE.TRD.GNFS.ZS,42.7827864294811
Russian Federation,RUS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Rwanda,RWA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.118833523917243
Rwanda,RWA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,948.413687606773
Rwanda,RWA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,372.991402429343
Rwanda,RWA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.721
Rwanda,RWA,Trade (% of GDP),NE.TRD.GNFS.ZS,61.1450795033651
Rwanda,RWA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,79.9
Samoa,WSM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.10395752133457
Samoa,WSM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3710.62462714769
Samoa,WSM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Samoa,WSM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.616
Samoa,WSM,Trade (% of GDP),NE.TRD.GNFS.ZS,64.9831803274504
Samoa,WSM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,35.9
San Marino,SMR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
San Marino,SMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,51277.3460993917
San Marino,SMR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
San Marino,SMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,97.732
San Marino,SMR,Trade (% of GDP),NE.TRD.GNFS.ZS,370.436071813414
San Marino,SMR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Sao Tome and Principe,STP,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.905415258169285
Sao Tome and Principe,STP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1403.23356704678
Sao Tome and Principe,STP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Sao Tome and Principe,STP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.755
Sao Tome and Principe,STP,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Sao Tome and Principe,STP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,42.5
Saudi Arabia,SAU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,18.8112940565697
Saudi Arabia,SAU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,26706.917926066
Saudi Arabia,SAU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,7529.60103058863
Saudi Arabia,SAU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,84.729
Saudi Arabia,SAU,Trade (% of GDP),NE.TRD.GNFS.ZS,56.8241647749332
Saudi Arabia,SAU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Senegal,SEN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.700103557267781
Senegal,SEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1433.1991875241
Senegal,SEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,315.965932815121
Senegal,SEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.086
Senegal,SEN,Trade (% of GDP),NE.TRD.GNFS.ZS,79.5998216515832
Senegal,SEN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Serbia,SRB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
Serbia,SRB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7857.40327149497
Serbia,SRB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2440.9165854049
Serbia,SRB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.873
Serbia,SRB,Trade (% of GDP),NE.TRD.GNFS.ZS,131.93764235858
Serbia,SRB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Seychelles,SYC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,10.0310315487412
Seychelles,SYC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15869.6738782504
Seychelles,SYC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Seychelles,SYC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.396
Seychelles,SYC,Trade (% of GDP),NE.TRD.GNFS.ZS,189.826835436591
Seychelles,SYC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.9
Sierra Leone,SLE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.133251868746003
Sierra Leone,SLE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1077.08884538507
Sierra Leone,SLE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Sierra Leone,SLE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.831
Sierra Leone,SLE,Trade (% of GDP),NE.TRD.GNFS.ZS,45.0330918170265
Sierra Leone,SLE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,71.6
Singapore,SGP,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,9.89125108967111
Singapore,SGP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,68218.805333562
Singapore,SGP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5785.04367341681
Singapore,SGP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Singapore,SGP,Trade (% of GDP),NE.TRD.GNFS.ZS,332.34956775484
Singapore,SGP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Sint Maarten (Dutch part),SXM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
Sint Maarten (Dutch part),SXM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,32316.8721521009
Sint Maarten (Dutch part),SXM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Sint Maarten (Dutch part),SXM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Sint Maarten (Dutch part),SXM,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Sint Maarten (Dutch part),SXM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
Slovak Republic,SVK,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,6.54551238716348
Slovak Republic,SVK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18952.4452860922
Slovak Republic,SVK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3089.1457459111
Slovak Republic,SVK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.909
Slovak Republic,SVK,Trade (% of GDP),NE.TRD.GNFS.ZS,203.928968248026
Slovak Republic,SVK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Slovenia,SVN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,6.2175319448732
Slovenia,SVN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,25276.9359105789
Slovenia,SVN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3045.94458555582
Slovenia,SVN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.751
Slovenia,SVN,Trade (% of GDP),NE.TRD.GNFS.ZS,186.21959497631
Slovenia,SVN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Solomon Islands,SLB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.518522122330251
Solomon Islands,SLB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1932.78966817916
Solomon Islands,SLB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Solomon Islands,SLB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.584
Solomon Islands,SLB,Trade (% of GDP),NE.TRD.GNFS.ZS,78.0359309562018
Solomon Islands,SLB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,50.1
"Somalia, Fed. Rep.",SOM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.0486577357458028
"Somalia, Fed. Rep.",SOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,460.29964584736
"Somalia, Fed. Rep.",SOM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
"Somalia, Fed. Rep.",SOM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.324
"Somalia, Fed. Rep.",SOM,Trade (% of GDP),NE.TRD.GNFS.ZS,90.759891164324
"Somalia, Fed. Rep.",SOM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,95.4
South Africa,ZAF,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,6.56328688082944
South Africa,ZAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5783.86090401536
South Africa,ZAF,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1938.30644693274
South Africa,ZAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.335
South Africa,ZAF,Trade (% of GDP),NE.TRD.GNFS.ZS,64.7830021330108
South Africa,ZAF,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
South Sudan,SSD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
South Sudan,SSD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
South Sudan,SSD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,69.0433646121056
South Sudan,SSD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.846
South Sudan,SSD,Trade (% of GDP),NE.TRD.GNFS.ZS,..
South Sudan,SSD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Spain,ESP,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,4.92760844983757
Spain,ESP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,28152.4661471586
Spain,ESP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2408.92811488939
Spain,ESP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.304
